,PedidoProdutoId,ProdutoTamanhoContainer,ProdutoPercentAlcoolico,ProdutoVariedade,ProdutoSegmento1,cluster,ale,alto,amargor,amendoim,ano,aromar,açúcar,açúcar lúpulo,brahma,brasil,brasileiro,característico,castanho,cerveja,cervejar,cervejar levar,cevar,cevar açúcar,cevar glúten,cevar lúpulo,claro,clássico,colorado,coloração,combinar,cor,cremoso,criar,cítrico,dourar,encorpar,equilibrar,escuro,especial,espumar,estilar,extrato,feito,fermentar,fermentação,frutar,fruto,fruto mar,glúten,glúten ºc,harmoniza,harmonizar,hoje,ingrediente,lager,laranjo,levar,levar refrescante,leve,levedura,levemente,lúpulo,lúpulo cevar,lúpulo levedura,lúpulo ºc,maltar,maltar cevar,maltar lúpulo,maltar milho,maltar trigar,malte,mar,marcante,marcar,milho,milho lúpulo,mundo,nome,noto,pale,passar,peixe,petisco,pilsen,prato,presentar,produzir,puro,puro maltar,qualidade,queijo,receitar,refrescante,refrescância,resultar,sabor,salada,suave,tradicional,trazer,trigar,ºc,água,água maltar,único,cluster_caracteristica
10,78356,1.0,0.5555555555555556,0.6470588235294118,0.6666666666666666,4,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,3
11,69490,0.055,0.0,0.23529411764705882,0.3333333333333333,2,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,4
12,77721,0.055,0.0,0.23529411764705882,0.3333333333333333,2,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,4
13,20527,0.055,0.7333333333333335,0.23529411764705882,0.3333333333333333,0,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,4
14,3507,0.055,1.0,0.7647058823529411,0.3333333333333333,6,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,4
15,62474,0.041666666666666664,0.5555555555555556,0.8823529411764706,0.3333333333333333,6,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,4
16,40093,0.055,0.8333333333333333,1.0,0.3333333333333333,6,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,4
17,50453,1.0,0.0,0.7058823529411764,0.3333333333333333,4,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,3
18,9937,0.055,0.9444444444444444,0.9411764705882353,0.3333333333333333,6,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,4
19,6108,0.125,0.7333333333333335,0.23529411764705882,0.3333333333333333,0,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,4
20,58277,0.041666666666666664,0.0,0.23529411764705882,0.3333333333333333,2,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,4
21,72413,0.041666666666666664,0.7333333333333335,0.23529411764705882,0.3333333333333333,0,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,4
22,72414,0.041666666666666664,0.7333333333333335,0.23529411764705882,0.3333333333333333,0,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,4
23,77034,0.041666666666666664,0.7333333333333335,0.23529411764705882,0.3333333333333333,0,0.2520814029126614,0.0,0.0,0.0,0.0,0.3306485896109962,0.2520814029126614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3457105879741483,0.0,0.2716998892767035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946109961858975,0.0,0.0,0.2842934185112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338925757826313,0.0,0.0,0.0,0.0,0.2143456103776379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,0.0,0.1925137552805058,0.0,0.0,0.0,0.0,0.2590929971469644,0.2338925757826313,0.0,0.0,0.2100716815748246,0.0,0.0,0.0,0.0,0.0,0.0,0.2455896806137577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433096122997718,0.0,0.0,0.0,0.0,0.0,0.0,0.095126563067196,0.0,0.0,4
